timestamp,date,time,lat,lon,azimuth_deg,zenith_deg,elevation_deg,weather_multiplier,pv_factor_raw,pv_factor,pv_capacity_kw,pv_power_kw
2026-01-01 08:00:00,2026-01-01,08:00:00,9.0765,7.3986,122.54721082747649,61.35206098693096,28.647939013069042,1.0,0.47942629305174084,0.47942629305174084,2.0,0.9588525861034817
2026-01-01 08:15:00,2026-01-01,08:15:00,9.0765,7.3986,124.32525082245859,58.26195150496172,31.738048495038278,1.0,0.5260365345880502,0.5260365345880502,2.0,1.0520730691761004
2026-01-01 08:30:00,2026-01-01,08:30:00,9.0765,7.3986,126.31974115067244,55.24053130731981,34.75946869268019,1.0,0.5701325400726492,0.5701325400726492,2.0,1.1402650801452985
2026-01-01 08:45:00,2026-01-01,08:45:00,9.0765,7.3986,128.56002231465033,52.30010761374178,37.69989238625822,1.0,0.6115255540975453,0.6115255540975453,2.0,1.2230511081950906
2026-01-01 09:00:00,2026-01-01,09:00:00,9.0765,7.3986,131.079596055258,49.45550394561603,40.54449605438397,1.0,0.6500383857163354,0.6500383857163354,2.0,1.3000767714326709
2026-01-01 09:15:00,2026-01-01,09:15:00,9.0765,7.3986,133.91595270705756,46.72457264590931,43.27542735409069,1.0,0.6855061673589361,0.6855061673589361,2.0,1.3710123347178722
2026-01-01 09:30:00,2026-01-01,09:30:00,9.0765,7.3986,137.1097685556126,44.12874586309549,45.87125413690451,1.0,0.717777061017525,0.717777061017525,2.0,1.43555412203505
2026-01-01 09:45:00,2026-01-01,09:45:00,9.0765,7.3986,140.70305109478144,41.69356346827534,48.30643653172466,1.0,0.7467129086679095,0.7467129086679095,2.0,1.493425817335819
2026-01-01 10:00:00,2026-01-01,10:00:00,9.0765,7.3986,144.73567763519395,39.44905754155605,50.55094245844395,1.0,0.7721898241344196,0.7721898241344196,2.0,1.5443796482688392
2026-01-01 10:15:00,2026-01-01,10:15:00,9.0765,7.3986,149.23973536146067,37.42978945471057,52.57021054528943,1.0,0.7940987238593256,0.7940987238593256,2.0,1.5881974477186511
2026-01-01 10:30:00,2026-01-01,10:30:00,9.0765,7.3986,154.23131479098637,35.67424086286079,54.32575913713921,1.0,0.8123457942945222,0.8123457942945222,2.0,1.6246915885890445
2026-01-01 10:45:00,2026-01-01,10:45:00,9.0765,7.3986,159.7001982729565,34.22320160940835,55.77679839059165,1.0,0.8268528939095579,0.8268528939095579,2.0,1.6537057878191157
2026-01-01 11:00:00,2026-01-01,11:00:00,9.0765,7.3986,165.59938747842668,33.116869955372884,56.883130044627116,1.0,0.8375578880884941,0.8375578880884941,2.0,1.6751157761769881
2026-01-01 11:15:00,2026-01-01,11:15:00,9.0765,7.3986,171.838276058479,32.39069700120542,57.60930299879458,1.0,0.8444149154752001,0.8444149154752001,2.0,1.6888298309504002
2026-01-01 11:30:00,2026-01-01,11:30:00,9.0765,7.3986,178.28420981912012,32.070589217075735,57.929410782924265,1.0,0.8473945846256938,0.8473945846256938,2.0,1.6947891692513877
2026-01-01 11:45:00,2026-01-01,11:45:00,9.0765,7.3986,184.77540770622792,32.16870470007052,57.83129529992948,1.0,0.8464841001181544,0.8464841001181544,2.0,1.692968200236309
2026-01-01 12:00:00,2026-01-01,12:00:00,9.0765,7.3986,191.14335841934857,32.68127255216392,57.31872744783608,1.0,0.8416873175786556,0.8416873175786556,2.0,1.6833746351573111
2026-01-01 12:15:00,2026-01-01,12:15:00,9.0765,7.3986,197.2375778184591,33.58928392614895,56.41071607385105,1.0,0.8330247273899365,0.8330247273899365,2.0,1.666049454779873
2026-01-01 12:30:00,2026-01-01,12:30:00,9.0765,7.3986,202.94418491470688,34.86177845852015,55.13822154147985,1.0,0.820533367145551,0.820533367145551,2.0,1.641066734291102
2026-01-01 12:45:00,2026-01-01,12:45:00,9.0765,7.3986,208.19339240148545,36.460507729095205,53.539492270904795,1.0,0.8042666632264783,0.8042666632264783,2.0,1.6085333264529567
2026-01-01 13:00:00,2026-01-01,13:00:00,9.0765,7.3986,212.9565856147371,38.34455236314153,51.65544763685847,1.0,0.7842942021857334,0.7842942021857334,2.0,1.5685884043714668
2026-01-01 13:15:00,2026-01-01,13:15:00,9.0765,7.3986,217.23721365103773,40.473926256460985,49.526073743539015,1.0,0.7607014329125411,0.7607014329125411,2.0,1.5214028658250822
2026-01-01 13:30:00,2026-01-01,13:30:00,9.0765,7.3986,221.0600299640056,42.811852097031306,47.188147902968694,1.0,0.7335893008571793,0.7335893008571793,2.0,1.4671786017143587
2026-01-01 13:45:00,2026-01-01,13:45:00,9.0765,7.3986,224.4616311820948,45.32586012278246,44.67413987721754,1.0,0.7030738158944365,0.7030738158944365,2.0,1.406147631788873
2026-01-01 14:00:00,2026-01-01,14:00:00,9.0765,7.3986,227.48345068163727,47.98805242974291,42.01194757025709,1.0,0.6692855556675499,0.6692855556675499,2.0,1.3385711113350998
